Start,End,Status,Comments
2020-01-30T22:11:46.063092Z,2020-01-30T22:11:46.063092Z,snack,
2020-01-30T23:47:10.261399Z,2020-01-30T23:47:10.261399Z,toilet,
2020-01-31T01:31:32.857976Z,2020-01-31T01:31:32.857976Z,meal,dinner
2020-01-31T04:22:49.729942Z,2020-01-31T04:22:49.729942Z,lights off,
2020-01-31T04:31:31.697320Z,2020-01-31T04:31:31.697320Z,in bed,
2020-01-31T05:15:48.280961Z,2020-01-31T15:00:15.666139Z,asleep,
2020-01-31T15:41:30.730566Z,2020-01-31T15:41:30.730566Z,out of bed,
2020-01-31T16:08:23.890229Z,2020-01-31T16:08:23.890229Z,meal,breakfast
2020-01-31T16:08:23.890229Z,2020-01-31T16:08:23.890229Z,drink,with breakfast
2020-01-31T16:46:07.732841Z,2020-01-31T16:46:07.732841Z,caffeine,
2020-01-31T17:10:04.204254Z,2020-01-31T17:10:04.204254Z,snack,
2020-01-31T17:54:20.139703Z,2020-01-31T17:54:20.139703Z,toilet,
2020-01-31T18:38:21.788031Z,2020-01-31T18:38:21.788031Z,meal,lunch
2020-01-31T23:18:06.130733Z,2020-01-31T23:18:06.130733Z,meal,dinner
2020-02-01T01:17:03.795986Z,2020-02-01T01:17:03.795986Z,chocolate,
2020-02-01T02:39:40.955494Z,2020-02-01T02:39:40.955494Z,sleep aid,
2020-02-01T03:05:45.281583Z,2020-02-01T03:05:45.281583Z,lights off,
2020-02-01T03:26:36.569362Z,2020-02-01T03:26:36.569362Z,in bed,
2020-02-01T03:44:23.889335Z,2020-02-01T12:22:24.301444Z,asleep,
2020-02-01T09:41:15.699735Z,2020-02-01T09:41:15.699735Z,night noise,
2020-02-01T12:55:01.384363Z,2020-02-01T12:55:01.384363Z,out of bed,
2020-02-01T13:00:01.384363Z,2020-02-01T13:00:01.384363Z,drink,with breakfast
2020-02-01T15:27:07.335613Z,2020-02-01T15:27:07.335613Z,meal,lunch
2020-02-01T19:02:02.645774Z,2020-02-01T19:02:02.645774Z,toilet,
2020-02-01T20:32:55.698500Z,2020-02-01T20:32:55.698500Z,chocolate,
2020-02-01T21:04:47.251370Z,2020-02-01T21:04:47.251370Z,meal,dinner
2020-02-01T22:43:21.188264Z,2020-02-01T22:43:21.188264Z,caffeine,
2020-02-02T00:08:12.770105Z,2020-02-02T00:08:12.770105Z,snack,
2020-02-02T03:24:29.635937Z,2020-02-02T03:24:29.635937Z,sleep aid,
2020-02-02T04:04:10.252870Z,2020-02-02T04:04:10.252870Z,lights off,
2020-02-02T04:14:12.824370Z,2020-02-02T04:14:12.824370Z,in bed,
2020-02-02T05:10:11.655744Z,2020-02-02T13:46:30.675453Z,asleep,
2020-02-02T13:57:29.445019Z,2020-02-02T13:57:29.445019Z,out of bed,
2020-02-02T14:21:56.694056Z,2020-02-02T14:21:56.694056Z,meal,breakfast
2020-02-02T14:21:56.694056Z,2020-02-02T14:21:56.694056Z,drink,with breakfast
2020-02-02T18:13:16.321359Z,2020-02-02T18:13:16.321359Z,snack,
2020-02-02T20:03:42.802486Z,2020-02-02T20:03:42.802486Z,caffeine,
2020-02-03T00:33:59.250125Z,2020-02-03T00:33:59.250125Z,chocolate,
2020-02-03T00:43:01.994795Z,2020-02-03T00:43:01.994795Z,meal,dinner
2020-02-03T04:06:24.566030Z,2020-02-03T04:06:24.566030Z,in bed,
2020-02-03T04:07:59.375447Z,2020-02-03T04:07:59.375447Z,lights off,
2020-02-03T04:41:15.655788Z,2020-02-03T13:07:32.242537Z,asleep,
2020-02-03T13:51:48.513880Z,2020-02-03T13:51:48.513880Z,out of bed,
2020-02-03T14:50:38.672920Z,2020-02-03T14:50:38.672920Z,meal,breakfast
2020-02-03T14:50:38.672920Z,2020-02-03T14:50:38.672920Z,drink,with breakfast
2020-02-03T17:27:47.190650Z,2020-02-03T17:27:47.190650Z,caffeine,
2020-02-03T17:39:11.896889Z,2020-02-03T17:39:11.896889Z,meal,lunch
2020-02-03T17:48:19.025104Z,2020-02-03T17:48:19.025104Z,snack,
2020-02-03T18:02:26.898767Z,2020-02-03T18:02:26.898767Z,chocolate,
2020-02-03T22:22:47.315193Z,2020-02-03T22:22:47.315193Z,meal,dinner
2020-02-04T01:28:17.531756Z,2020-02-04T01:28:17.531756Z,alcohol,
2020-02-04T02:59:13.398505Z,2020-02-04T02:59:13.398505Z,sleep aid,
2020-02-04T04:07:01.582408Z,2020-02-04T04:07:01.582408Z,lights off,
2020-02-04T04:11:33.444436Z,2020-02-04T04:11:33.444436Z,in bed,
2020-02-04T04:21:21.429684Z,2020-02-04T13:05:26.422085Z,asleep,
2020-02-04T13:45:23.763877Z,2020-02-04T13:45:23.763877Z,out of bed,
2020-02-04T14:02:07.082369Z,2020-02-04T14:02:07.082369Z,meal,breakfast
2020-02-04T14:02:07.082369Z,2020-02-04T14:02:07.082369Z,drink,with breakfast
2020-02-04T15:35:14.116036Z,2020-02-04T15:35:14.116036Z,caffeine,
2020-02-04T17:04:49.062710Z,2020-02-04T17:04:49.062710Z,meal,lunch
2020-02-04T20:04:31.275135Z,2020-02-04T20:04:31.275135Z,chocolate,
2020-02-04T20:33:27.204705Z,2020-02-04T20:33:27.204705Z,meal,dinner
2020-02-05T01:35:36.303710Z,2020-02-05T01:35:36.303710Z,snack,
2020-02-05T03:29:34.464041Z,2020-02-05T03:29:34.464041Z,lights off,
2020-02-05T03:49:59.837651Z,2020-02-05T03:49:59.837651Z,in bed,
2020-02-05T04:48:08.852148Z,2020-02-05T11:13:26.265598Z,asleep,
2020-02-05T11:38:01.464477Z,2020-02-05T11:38:01.464477Z,out of bed,
2020-02-05T12:11:13.935677Z,2020-02-05T12:11:13.935677Z,caffeine,
2020-02-05T12:13:04.695030Z,2020-02-05T12:13:04.695030Z,meal,breakfast
2020-02-05T15:53:58.118158Z,2020-02-05T15:53:58.118158Z,meal,lunch
2020-02-05T17:33:23.675218Z,2020-02-05T17:33:23.675218Z,chocolate,
2020-02-05T20:08:36.930234Z,2020-02-05T20:08:36.930234Z,toilet,
2020-02-05T21:01:24.489862Z,2020-02-05T21:01:24.489862Z,snack,
2020-02-05T21:57:22.791460Z,2020-02-05T21:57:22.791460Z,meal,dinner
2020-02-06T04:20:38.997776Z,2020-02-06T04:20:38.997776Z,sleep aid,
2020-02-06T05:01:22.744304Z,2020-02-06T05:01:22.744304Z,lights off,
2020-02-06T05:19:11.429146Z,2020-02-06T05:19:11.429146Z,in bed,
2020-02-06T06:20:07.859524Z,2020-02-06T13:12:28.219525Z,asleep,
2020-02-06T13:46:34.450427Z,2020-02-06T13:46:34.450427Z,out of bed,
2020-02-06T14:12:02.861838Z,2020-02-06T14:12:02.861838Z,meal,breakfast
2020-02-06T14:12:02.861838Z,2020-02-06T14:12:02.861838Z,drink,with breakfast
2020-02-06T16:34:43.873381Z,2020-02-06T16:34:43.873381Z,snack,
2020-02-06T16:46:41.879439Z,2020-02-06T16:46:41.879439Z,meal,lunch
2020-02-06T17:16:45.861797Z,2020-02-06T17:16:45.861797Z,caffeine,
2020-02-06T19:02:11.158024Z,2020-02-06T19:02:11.158024Z,toilet,
2020-02-06T21:29:23.395087Z,2020-02-06T21:29:23.395087Z,meal,dinner
2020-02-06T23:05:35.106132Z,2020-02-06T23:05:35.106132Z,alcohol,
2020-02-06T23:11:00.961400Z,2020-02-06T23:11:00.961400Z,toilet,
2020-02-07T00:48:30.957673Z,2020-02-07T00:48:30.957673Z,chocolate,
2020-02-07T02:43:27.739069Z,2020-02-07T02:43:27.739069Z,sleep aid,
2020-02-07T03:08:16.723707Z,2020-02-07T03:08:16.723707Z,lights off,
2020-02-07T03:19:43.553266Z,2020-02-07T03:19:43.553266Z,in bed,
2020-02-07T04:09:11.559173Z,2020-02-07T12:36:35.525894Z,asleep,
2020-02-07T12:52:03.285079Z,2020-02-07T12:52:03.285079Z,out of bed,
2020-02-07T13:08:50.125381Z,2020-02-07T13:08:50.125381Z,drink,with breakfast
2020-02-07T16:46:00.531654Z,2020-02-07T16:46:00.531654Z,meal,lunch
2020-02-07T19:59:18.066547Z,2020-02-07T19:59:18.066547Z,snack,
2020-02-07T20:31:54.632967Z,2020-02-07T20:31:54.632967Z,chocolate,
2020-02-08T02:25:42.517032Z,2020-02-08T02:25:42.517032Z,lights off,
2020-02-08T02:36:26.167765Z,2020-02-08T02:36:26.167765Z,in bed,
2020-02-08T02:46:02.560436Z,2020-02-08T07:59:20.117651Z,asleep,
2020-02-08T08:57:40.933269Z,2020-02-08T08:57:40.933269Z,out of bed,
2020-02-08T09:02:40.933269Z,2020-02-08T09:02:40.933269Z,caffeine,
2020-02-08T09:22:12.867314Z,2020-02-08T09:22:12.867314Z,meal,breakfast
2020-02-08T09:22:12.867314Z,2020-02-08T09:22:12.867314Z,drink,with breakfast
2020-02-08T12:04:19.738804Z,2020-02-08T12:04:19.738804Z,meal,lunch
2020-02-08T13:54:21.967678Z,2020-02-08T13:54:21.967678Z,chocolate,
2020-02-08T16:19:12.267742Z,2020-02-08T16:19:12.267742Z,snack,
2020-02-08T23:11:39.248990Z,2020-02-08T23:11:39.248990Z,toilet,
2020-02-09T03:21:18.801001Z,2020-02-09T03:21:18.801001Z,in bed,
2020-02-09T03:21:49.505951Z,2020-02-09T09:58:47.868518Z,asleep,
2020-02-09T03:21:49.505951Z,2020-02-09T03:21:49.505951Z,lights off,
2020-02-09T04:58:41.567570Z,2020-02-09T04:58:41.567570Z,night noise,
2020-02-09T10:22:20.567427Z,2020-02-09T10:22:20.567427Z,out of bed,
2020-02-09T10:44:43.766410Z,2020-02-09T10:44:43.766410Z,meal,breakfast
2020-02-09T10:44:43.766410Z,2020-02-09T10:44:43.766410Z,drink,with breakfast
2020-02-09T15:56:58.136845Z,2020-02-09T15:56:58.136845Z,caffeine,
2020-02-09T17:53:32.556092Z,2020-02-09T17:53:32.556092Z,meal,dinner
2020-02-09T18:26:11.842683Z,2020-02-09T18:26:11.842683Z,snack,
2020-02-09T22:08:49.147952Z,2020-02-09T22:08:49.147952Z,toilet,
2020-02-10T02:42:15.352620Z,2020-02-10T02:42:15.352620Z,sleep aid,
2020-02-10T02:58:38.625048Z,2020-02-10T02:58:38.625048Z,lights off,
2020-02-10T03:08:47.109802Z,2020-02-10T12:06:58.301520Z,asleep,
2020-02-10T03:08:47.109802Z,2020-02-10T03:08:47.109802Z,in bed,
2020-02-10T12:28:28.039920Z,2020-02-10T12:28:28.039920Z,out of bed,
2020-02-10T12:59:35.469291Z,2020-02-10T12:59:35.469291Z,meal,breakfast
2020-02-10T12:59:35.469291Z,2020-02-10T12:59:35.469291Z,drink,with breakfast
2020-02-10T16:33:18.105689Z,2020-02-10T16:33:18.105689Z,caffeine,
2020-02-10T17:49:45.234713Z,2020-02-10T17:49:45.234713Z,chocolate,
2020-02-10T18:04:47.663432Z,2020-02-10T18:04:47.663432Z,snack,
2020-02-10T21:36:48.727430Z,2020-02-10T21:36:48.727430Z,meal,dinner
2020-02-10T23:12:23.563633Z,2020-02-10T23:12:23.563633Z,alcohol,
2020-02-11T03:40:45.887372Z,2020-02-11T03:40:45.887372Z,lights off,
2020-02-11T03:43:15.974127Z,2020-02-11T03:43:15.974127Z,in bed,
2020-02-11T05:20:33.772806Z,2020-02-11T14:26:49.177202Z,asleep,
2020-02-11T13:30:13.677629Z,2020-02-11T13:30:13.677629Z,night noise,
2020-02-11T14:58:28.850522Z,2020-02-11T14:58:28.850522Z,out of bed,
2020-02-11T15:03:28.850522Z,2020-02-11T15:03:28.850522Z,chocolate,
2020-02-11T15:03:28.850522Z,2020-02-11T15:03:28.850522Z,snack,
2020-02-11T15:25:37.774981Z,2020-02-11T15:25:37.774981Z,meal,breakfast
2020-02-11T15:25:37.774981Z,2020-02-11T15:25:37.774981Z,drink,with breakfast
2020-02-11T19:17:21.989187Z,2020-02-11T19:17:21.989187Z,meal,lunch
2020-02-11T20:17:03.861205Z,2020-02-11T20:17:03.861205Z,caffeine,
2020-02-11T23:54:34.220478Z,2020-02-11T23:54:34.220478Z,meal,dinner
2020-02-12T02:03:24.321881Z,2020-02-12T02:03:24.321881Z,sleep aid,
2020-02-12T02:51:01.499696Z,2020-02-12T02:51:01.499696Z,in bed,
2020-02-12T02:51:45.593528Z,2020-02-12T02:51:45.593528Z,lights off,
2020-02-12T03:40:54.311737Z,2020-02-12T11:17:11.502291Z,asleep,
2020-02-12T11:48:11.325830Z,2020-02-12T11:48:11.325830Z,out of bed,
2020-02-12T11:53:11.325830Z,2020-02-12T11:53:11.325830Z,meal,breakfast
2020-02-12T11:53:11.325830Z,2020-02-12T11:53:11.325830Z,caffeine,
2020-02-12T11:53:11.325830Z,2020-02-12T11:53:11.325830Z,drink,with breakfast
2020-02-12T14:18:36.201566Z,2020-02-12T14:18:36.201566Z,meal,lunch
2020-02-12T21:05:01.722238Z,2020-02-12T21:05:01.722238Z,meal,dinner
2020-02-12T21:11:00.129937Z,2020-02-12T21:11:00.129937Z,chocolate,
2020-02-13T00:00:51.783697Z,2020-02-13T00:00:51.783697Z,snack,
2020-02-13T04:11:36.192777Z,2020-02-13T04:11:36.192777Z,in bed,
2020-02-13T04:17:12.388486Z,2020-02-13T04:17:12.388486Z,lights off,
2020-02-13T04:31:59.458160Z,2020-02-13T13:37:17.509517Z,asleep,
2020-02-13T14:23:23.749790Z,2020-02-13T14:23:23.749790Z,out of bed,
2020-02-13T14:28:23.749790Z,2020-02-13T14:28:23.749790Z,chocolate,
2020-02-13T17:28:34.490177Z,2020-02-13T17:28:34.490177Z,caffeine,
2020-02-13T18:22:31.069907Z,2020-02-13T18:22:31.069907Z,meal,lunch
2020-02-14T00:39:16.826316Z,2020-02-14T00:39:16.826316Z,snack,
2020-02-14T01:05:13.023459Z,2020-02-14T01:05:13.023459Z,meal,dinner
2020-02-14T02:43:20.423486Z,2020-02-14T02:43:20.423486Z,lights off,
2020-02-14T03:21:04.688807Z,2020-02-14T03:21:04.688807Z,in bed,
2020-02-14T03:24:23.115996Z,2020-02-14T12:12:01.765788Z,asleep,
2020-02-14T12:30:17.571977Z,2020-02-14T12:30:17.571977Z,out of bed,
2020-02-14T12:35:17.571977Z,2020-02-14T12:35:17.571977Z,caffeine,
2020-02-14T15:40:46.484610Z,2020-02-14T15:40:46.484610Z,meal,lunch
2020-02-14T17:58:58.736683Z,2020-02-14T17:58:58.736683Z,snack,
2020-02-14T21:03:16.399136Z,2020-02-14T21:03:16.399136Z,meal,dinner
2020-02-15T03:46:31.400213Z,2020-02-15T03:46:31.400213Z,sleep aid,
2020-02-15T04:16:55.370211Z,2020-02-15T04:16:55.370211Z,lights off,
2020-02-15T04:30:51.484154Z,2020-02-15T04:30:51.484154Z,in bed,
2020-02-15T05:21:01.411230Z,2020-02-15T12:54:20.443121Z,asleep,
2020-02-15T13:33:45.123305Z,2020-02-15T13:33:45.123305Z,out of bed,
2020-02-15T14:03:56.125209Z,2020-02-15T14:03:56.125209Z,meal,breakfast
2020-02-15T14:03:56.125209Z,2020-02-15T14:03:56.125209Z,drink,with breakfast
2020-02-15T14:53:26.851838Z,2020-02-15T14:53:26.851838Z,chocolate,
2020-02-15T17:34:32.700358Z,2020-02-15T17:34:32.700358Z,meal,lunch
2020-02-15T18:43:29.268760Z,2020-02-15T18:43:29.268760Z,caffeine,
2020-02-15T19:23:17.827476Z,2020-02-15T19:23:17.827476Z,snack,
2020-02-15T23:24:24.817213Z,2020-02-15T23:24:24.817213Z,meal,dinner
2020-02-16T06:00:19.882898Z,2020-02-16T06:00:19.882898Z,in bed,
2020-02-16T06:02:46.115679Z,2020-02-16T06:02:46.115679Z,lights off,
2020-02-16T06:03:15.790743Z,2020-02-16T13:59:48.211655Z,asleep,
2020-02-16T08:58:34.951671Z,2020-02-16T08:58:34.951671Z,night noise,
2020-02-16T14:18:38.460401Z,2020-02-16T14:18:38.460401Z,out of bed,
2020-02-16T15:08:30.536021Z,2020-02-16T15:08:30.536021Z,meal,breakfast
2020-02-16T16:14:24.044810Z,2020-02-16T16:14:24.044810Z,chocolate,
2020-02-16T17:27:03.233706Z,2020-02-16T17:27:03.233706Z,meal,lunch
2020-02-16T21:29:35.281820Z,2020-02-16T21:29:35.281820Z,snack,
2020-02-16T22:48:22.268861Z,2020-02-16T22:48:22.268861Z,toilet,
2020-02-17T00:04:47.619071Z,2020-02-17T00:04:47.619071Z,meal,dinner
2020-02-17T03:07:16.459817Z,2020-02-17T03:07:16.459817Z,sleep aid,
2020-02-17T03:55:52.822839Z,2020-02-17T03:55:52.822839Z,lights off,
2020-02-17T04:11:17.110208Z,2020-02-17T04:11:17.110208Z,in bed,
2020-02-17T05:27:59.388620Z,2020-02-17T13:54:37.539252Z,asleep,
2020-02-17T14:41:40.132212Z,2020-02-17T14:41:40.132212Z,out of bed,
2020-02-17T15:27:08.853604Z,2020-02-17T15:27:08.853604Z,meal,breakfast
2020-02-17T15:56:26.078140Z,2020-02-17T15:56:26.078140Z,chocolate,
2020-02-17T17:46:31.346082Z,2020-02-17T17:46:31.346082Z,caffeine,
2020-02-17T18:25:36.855833Z,2020-02-17T18:25:36.855833Z,meal,lunch
2020-02-17T22:14:03.570239Z,2020-02-17T22:14:03.570239Z,snack,
2020-02-17T22:58:16.912765Z,2020-02-17T22:58:16.912765Z,meal,dinner
2020-02-18T02:08:06.293014Z,2020-02-18T02:08:06.293014Z,sleep aid,
2020-02-18T03:02:29.446584Z,2020-02-18T03:02:29.446584Z,in bed,
2020-02-18T03:03:11.709879Z,2020-02-18T03:03:11.709879Z,lights off,
2020-02-18T04:18:45.228199Z,2020-02-18T10:51:52.730869Z,asleep,
2020-02-18T08:34:38.720314Z,2020-02-18T08:34:38.720314Z,night noise,
2020-02-18T11:28:47.869427Z,2020-02-18T11:28:47.869427Z,out of bed,
2020-02-18T11:59:02.911474Z,2020-02-18T11:59:02.911474Z,meal,breakfast
2020-02-18T11:59:02.911474Z,2020-02-18T11:59:02.911474Z,drink,with breakfast
2020-02-18T14:54:15.736905Z,2020-02-18T14:54:15.736905Z,meal,lunch
2020-02-18T15:24:13.699787Z,2020-02-18T15:24:13.699787Z,chocolate,
2020-02-18T20:33:48.177741Z,2020-02-18T20:33:48.177741Z,snack,
2020-02-19T02:40:15.357689Z,2020-02-19T02:40:15.357689Z,sleep aid,
2020-02-19T03:25:28.160572Z,2020-02-19T03:25:28.160572Z,lights off,
2020-02-19T03:32:50.428020Z,2020-02-19T03:32:50.428020Z,in bed,
2020-02-19T03:34:42.088265Z,2020-02-19T10:36:01.526946Z,asleep,
2020-02-19T11:04:53.180230Z,2020-02-19T11:04:53.180230Z,out of bed,
2020-02-19T11:09:53.180230Z,2020-02-19T11:09:53.180230Z,caffeine,
2020-02-19T11:09:53.180230Z,2020-02-19T11:09:53.180230Z,chocolate,
2020-02-19T11:32:28.105815Z,2020-02-19T11:32:28.105815Z,meal,breakfast
2020-02-19T11:32:28.105815Z,2020-02-19T11:32:28.105815Z,drink,with breakfast
2020-02-19T14:35:10.754909Z,2020-02-19T14:35:10.754909Z,meal,lunch
2020-02-19T17:00:46.394873Z,2020-02-19T17:00:46.394873Z,snack,
2020-02-19T19:09:32.742833Z,2020-02-19T19:09:32.742833Z,meal,dinner
2020-02-19T19:51:24.094041Z,2020-02-19T19:51:24.094041Z,toilet,
2020-02-20T01:24:31.613941Z,2020-02-20T01:24:31.613941Z,toilet,
2020-02-20T02:48:39.471548Z,2020-02-20T02:48:39.471548Z,sleep aid,
2020-02-20T03:50:52.257908Z,2020-02-20T03:50:52.257908Z,lights off,
2020-02-20T03:55:22.475817Z,2020-02-20T03:55:22.475817Z,in bed,
2020-02-20T03:55:40.483958Z,2020-02-20T14:49:40.060499Z,asleep,
2020-02-20T06:21:42.300060Z,2020-02-20T06:21:42.300060Z,night noise,
2020-02-20T15:03:01.945148Z,2020-02-20T15:03:01.945148Z,out of bed,
2020-02-20T15:08:01.945148Z,2020-02-20T15:08:01.945148Z,caffeine,
2020-02-20T15:34:46.921232Z,2020-02-20T15:34:46.921232Z,meal,breakfast
2020-02-20T15:34:46.921232Z,2020-02-20T15:34:46.921232Z,drink,with breakfast
2020-02-20T17:46:28.983580Z,2020-02-20T17:46:28.983580Z,snack,
2020-02-20T18:12:47.780873Z,2020-02-20T18:12:47.780873Z,chocolate,
2020-02-20T18:14:49.155767Z,2020-02-20T18:14:49.155767Z,toilet,
2020-02-20T22:26:23.834745Z,2020-02-20T22:26:23.834745Z,meal,dinner
2020-02-20T23:02:02.849755Z,2020-02-20T23:02:02.849755Z,toilet,
2020-02-21T02:44:35.346189Z,2020-02-21T02:44:35.346189Z,lights off,
2020-02-21T02:50:12.984790Z,2020-02-21T02:50:12.984790Z,in bed,
2020-02-21T03:37:44.602834Z,2020-02-21T10:03:42.738821Z,asleep,
2020-02-21T10:28:00.299073Z,2020-02-21T10:28:00.299073Z,out of bed,
2020-02-21T10:43:05.818485Z,2020-02-21T10:43:05.818485Z,meal,breakfast
2020-02-21T10:43:05.818485Z,2020-02-21T10:43:05.818485Z,drink,with breakfast
2020-02-21T14:06:07.796814Z,2020-02-21T14:06:07.796814Z,snack,
2020-02-21T21:41:36.954279Z,2020-02-21T21:41:36.954279Z,chocolate,
2020-02-22T01:24:29.376530Z,2020-02-22T01:24:29.376530Z,toilet,
2020-02-22T03:55:59.940841Z,2020-02-22T03:55:59.940841Z,sleep aid,
2020-02-22T04:49:46.230317Z,2020-02-22T04:49:46.230317Z,in bed,
2020-02-22T05:00:32.532327Z,2020-02-22T05:00:32.532327Z,lights off,
2020-02-22T05:25:18.148248Z,2020-02-22T12:37:14.549862Z,asleep,
2020-02-22T08:23:20.703952Z,2020-02-22T08:23:20.703952Z,night noise,
2020-02-22T13:16:11.076450Z,2020-02-22T13:16:11.076450Z,out of bed,
2020-02-22T13:59:46.392169Z,2020-02-22T13:59:46.392169Z,drink,with breakfast
2020-02-22T17:37:47.246758Z,2020-02-22T17:37:47.246758Z,meal,lunch
2020-02-22T18:04:24.703588Z,2020-02-22T18:04:24.703588Z,toilet,
2020-02-22T22:16:59.530591Z,2020-02-22T22:16:59.530591Z,meal,dinner
2020-02-23T04:47:04.501199Z,2020-02-23T04:47:04.501199Z,in bed,
2020-02-23T05:05:38.041568Z,2020-02-23T05:05:38.041568Z,lights off,
2020-02-23T05:40:33.454960Z,2020-02-23T13:32:12.007498Z,asleep,
2020-02-23T14:08:51.405301Z,2020-02-23T14:08:51.405301Z,out of bed,
2020-02-23T14:13:51.405301Z,2020-02-23T14:13:51.405301Z,caffeine,
2020-02-23T15:02:59.752298Z,2020-02-23T15:02:59.752298Z,meal,breakfast
2020-02-23T15:02:59.752298Z,2020-02-23T15:02:59.752298Z,drink,with breakfast
2020-02-23T16:58:29.706435Z,2020-02-23T16:58:29.706435Z,chocolate,
2020-02-23T17:49:09.799109Z,2020-02-23T17:49:09.799109Z,meal,lunch
2020-02-23T22:32:32.008507Z,2020-02-23T22:32:32.008507Z,meal,dinner
2020-02-23T22:36:13.167326Z,2020-02-23T22:36:13.167326Z,snack,
2020-02-24T05:35:51.002341Z,2020-02-24T05:35:51.002341Z,lights off,
2020-02-24T05:44:44.076473Z,2020-02-24T05:44:44.076473Z,in bed,
2020-02-24T05:44:44.076473Z,2020-02-24T05:44:44.076473Z,toilet,
2020-02-24T07:17:51.691113Z,2020-02-24T14:59:13.505899Z,asleep,
2020-02-24T15:36:55.849446Z,2020-02-24T15:36:55.849446Z,out of bed,
2020-02-24T15:41:55.849446Z,2020-02-24T15:41:55.849446Z,meal,breakfast
2020-02-24T19:36:22.635895Z,2020-02-24T19:36:22.635895Z,meal,lunch
2020-02-24T21:00:47.948999Z,2020-02-24T21:00:47.948999Z,caffeine,
2020-02-24T21:55:37.710008Z,2020-02-24T21:55:37.710008Z,snack,
2020-02-24T22:09:44.421521Z,2020-02-24T22:09:44.421521Z,toilet,
2020-02-25T00:04:45.119016Z,2020-02-25T00:04:45.119016Z,meal,dinner
2020-02-25T04:03:52.720198Z,2020-02-25T04:03:52.720198Z,lights off,
2020-02-25T04:21:29.503870Z,2020-02-25T04:21:29.503870Z,in bed,
2020-02-25T05:35:09.565078Z,2020-02-25T12:53:40.033663Z,asleep,
2020-02-25T13:16:42.914595Z,2020-02-25T13:16:42.914595Z,out of bed,
2020-02-25T13:32:08.175327Z,2020-02-25T13:32:08.175327Z,meal,breakfast
2020-02-25T13:32:08.175327Z,2020-02-25T13:32:08.175327Z,drink,with breakfast
2020-02-25T16:41:36.256116Z,2020-02-25T16:41:36.256116Z,meal,lunch
2020-02-25T17:32:31.941954Z,2020-02-25T17:32:31.941954Z,snack,
2020-02-25T19:34:56.978668Z,2020-02-25T19:34:56.978668Z,toilet,
2020-02-25T23:29:09.823887Z,2020-02-25T23:29:09.823887Z,meal,dinner
2020-02-26T04:11:44.915811Z,2020-02-26T04:11:44.915811Z,lights off,
2020-02-26T04:22:55.614244Z,2020-02-26T04:22:55.614244Z,toilet,
2020-02-26T04:24:34.270571Z,2020-02-26T04:24:34.270571Z,in bed,
2020-02-26T05:31:07.237135Z,2020-02-26T12:00:23.867186Z,asleep,
2020-02-26T12:15:12.654982Z,2020-02-26T12:15:12.654982Z,out of bed,
2020-02-26T12:58:58.573031Z,2020-02-26T12:58:58.573031Z,drink,with breakfast
2020-02-26T16:09:05.422084Z,2020-02-26T16:09:05.422084Z,meal,lunch
2020-02-26T18:11:16.355382Z,2020-02-26T18:11:16.355382Z,caffeine,
2020-02-26T18:46:20.693436Z,2020-02-26T18:46:20.693436Z,chocolate,
2020-02-26T21:17:37.565139Z,2020-02-26T21:17:37.565139Z,snack,
2020-02-26T23:06:30.640265Z,2020-02-26T23:06:30.640265Z,meal,dinner
2020-02-27T02:49:23.975277Z,2020-02-27T02:49:23.975277Z,lights off,
2020-02-27T03:01:54.085867Z,2020-02-27T03:01:54.085867Z,in bed,
2020-02-27T04:36:30.736995Z,2020-02-27T14:16:48.058399Z,asleep,
2020-02-27T11:16:18.100081Z,2020-02-27T11:16:18.100081Z,night noise,
2020-02-27T14:48:54.234669Z,2020-02-27T14:48:54.234669Z,out of bed,
2020-02-27T15:21:53.977342Z,2020-02-27T15:21:53.977342Z,drink,with breakfast
2020-02-27T18:36:23.818195Z,2020-02-27T18:36:23.818195Z,chocolate,
2020-02-27T18:55:02.201666Z,2020-02-27T18:55:02.201666Z,snack,
2020-02-27T19:54:37.951620Z,2020-02-27T19:54:37.951620Z,caffeine,
2020-02-28T00:49:25.907928Z,2020-02-28T00:49:25.907928Z,meal,dinner
2020-02-28T02:35:18.148323Z,2020-02-28T02:35:18.148323Z,sleep aid,
2020-02-28T03:38:16.105231Z,2020-02-28T03:38:16.105231Z,lights off,
2020-02-28T03:48:43.328406Z,2020-02-28T03:48:43.328406Z,in bed,
2020-02-28T03:48:43.328406Z,2020-02-28T03:48:43.328406Z,toilet,
2020-02-28T05:05:04.766472Z,2020-02-28T12:44:17.264545Z,asleep,
2020-02-28T13:05:09.854790Z,2020-02-28T13:05:09.854790Z,out of bed,
2020-02-28T13:25:36.023597Z,2020-02-28T13:25:36.023597Z,meal,breakfast
2020-02-28T13:25:36.023597Z,2020-02-28T13:25:36.023597Z,drink,with breakfast
2020-02-28T15:14:48.477106Z,2020-02-28T15:14:48.477106Z,chocolate,
2020-02-28T15:50:35.404324Z,2020-02-28T15:50:35.404324Z,meal,lunch
2020-02-28T15:55:38.090072Z,2020-02-28T15:55:38.090072Z,toilet,
2020-02-28T15:59:38.941468Z,2020-02-28T15:59:38.941468Z,caffeine,
2020-02-28T18:21:17.751227Z,2020-02-28T18:21:17.751227Z,snack,
2020-02-28T19:36:02.895563Z,2020-02-28T19:36:02.895563Z,toilet,
2020-02-28T21:21:51.829725Z,2020-02-28T21:21:51.829725Z,meal,dinner
